"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
	"Hz"	"Mag (dB)"	"deg"
  58.52164,   86.03,   100.7
  59.50247,   86.3,   100
  60.49975,   86.48,   99.4
  61.51374,   86.62,   98.7
  62.54472,   86.76,   98
  63.59299,   86.93,   97.3
  64.65882,   87.08,   96.7
  65.74252,   87.22,   96
  66.84438,   87.39,   95.3
  67.96471,   87.57,   94.7
  69.10382,   87.74,   94
  70.26201,   87.93,   93.3
  71.43962,   88.13,   92.7
  72.63697,   88.33,   92
  73.85438,   88.54,   91.3
  75.0922,   88.73,   90.6
  76.35076,   88.9,   90
  77.63042,   89.07,   89.3
  78.93152,   89.23,   88.6
  80.25443,   89.37,   87.9
  81.59952,   89.51,   87.2
  82.96715,   89.62,   86.5
  84.3577,   89.73,   85.8
  85.77155,   89.83,   85.1
  87.2091,   89.93,   84.5
  88.67075,   90.06,   83.8
  90.15689,   90.25,   83.1
  91.66795,   90.49,   82.4
  93.20432,   90.74,   81.6
  94.76645,   90.99,   80.9
  96.35476,   91.19,   80.3
  97.96969,   91.32,   79.5
  99.61168,   91.37,   78.8
  101.2812,   91.38,   78.1
  102.9787,   91.34,   77.4
  104.70465,   91.33,   76.7
  106.45952,   91.38,   75.9
  108.24381,   91.47,   75.2
  110.058,   91.6,   74.5
  111.9026,   91.78,   73.7
  113.77812,   91.97,   73
  115.68507,   92.13,   72.2
  117.62398,   92.31,   71.5
  119.59538,   92.47,   70.7
  121.59983,   92.43,   70
  123.63787,   92.28,   69.2
  125.71007,   92.25,   68.4
  127.81701,   92.28,   67.7
  129.95925,   92.35,   66.9
  132.1374,   92.45,   66.1
  134.35205,   92.56,   65.3
  136.60383,   92.64,   64.6
  138.89334,   92.69,   63.8
  141.22123,   92.7,   63
  143.58813,   92.7,   62.2
  145.9947,   92.75,   61.4
  148.44161,   92.86,   60.5
  150.92953,   93.02,   59.7
  153.45914,   93.2,   58.9
  156.03116,   93.33,   58.1
  158.64628,   93.38,   57.3
  161.30523,   93.33,   56.4
  164.00874,   93.22,   55.6
  166.75757,   93.16,   54.8
  169.55247,   93.22,   53.9
  172.39421,   93.3,   53.1
  175.28358,   93.36,   52.2
  178.22137,   93.42,   51.3
  181.2084,   93.5,   50.5
  184.2455,   93.6,   49.6
  187.3335,   93.72,   48.7
  190.47326,   93.81,   47.9
  193.66564,   93.85,   47
  196.91152,   93.85,   46.1
  200.2118,   93.8,   45.2
  203.5674,   93.76,   44.4
  206.97924,   93.78,   43.4
  210.44827,   93.84,   42.5
  213.97543,   93.91,   41.6
  217.56171,   93.99,   40.7
  221.2081,   94.05,   39.8
  224.9156,   94.1,   38.9
  228.68524,   94.11,   38.1
  232.51806,   94.09,   37.2
  236.41512,   94.06,   36.3
  240.3775,   94.05,   35.4
  244.40628,   94.1,   34.5
  248.50259,   94.14,   33.6
  252.66756,   94.17,   32.7
  256.90233,   94.18,   31.8
  261.20807,   94.16,   30.9
  265.58598,   94.12,   30.1
  270.03727,   94.09,   29.2
  274.56316,   94.09,   28.4
  279.16491,   94.11,   27.5
  283.84378,   94.12,   26.7
  288.60107,   94.12,   25.8
  293.43809,   94.11,   25
  298.35619,   94.11,   24.2
  303.35671,   94.16,   23.4
  308.44104,   94.24,   22.7
  313.61059,   94.28,   21.9
  318.86678,   94.29,   21.1
  324.21107,   94.28,   20.4
  329.64492,   94.24,   19.6
  335.16985,   94.2,   19
  340.78738,   94.17,   18.3
  346.49906,   94.13,   17.6
  352.30647,   94.1,   17
  358.21121,   94.1,   16.4
  364.21492,   94.1,   15.8
  370.31925,   94.1,   15.3
  376.5259,   94.1,   14.9
  382.83656,   94.11,   14.4
  389.253,   94.17,   13.9
  395.77697,   94.37,   13.4
  402.41029,   94.6,   12.9
  409.15479,   94.68,   12.4
  416.01232,   94.69,   11.8
  422.98479,   94.53,   11.3
  430.07412,   94.47,   10.6
  437.28226,   94.59,   10
  444.61122,   95.02,   9.3
  452.06302,   95.56,   8.6
  459.6397,   95.9,   8
  467.34338,   96.02,   7.3
  475.17617,   95.85,   6.6
  483.14023,   95.58,   6
  491.23778,   95.31,   5.3
  499.47105,   94.93,   4.6
  507.84231,   94.65,   3.9
  516.35387,   94.52,   3.3
  525.00808,   94.46,   2.6
  533.80735,   94.45,   1.9
  542.75409,   94.49,   1.2
  551.85078,   94.51,   0.5
  561.09994,   94.48,   -0.2
  570.50411,   94.44,   -0.9
  580.0659,   94.38,   -1.6
  589.78794,   94.31,   -2.2
  599.67293,   94.23,   -2.8
  609.7236,   94.15,   -3.4
  619.94272,   94.06,   -3.9
  630.33311,   93.97,   -4.4
  640.89765,   93.87,   -4.8
  651.63925,   93.76,   -5.1
  662.56088,   93.65,   -5.4
  673.66556,   93.54,   -5.6
  684.95636,   93.43,   -5.6
  696.4364,   93.32,   -5.6
  708.10884,   93.22,   -5.4
  719.97692,   93.13,   -5.1
  732.04391,   93.05,   -4.7
  744.31315,   92.99,   -4.3
  756.78802,   92.95,   -3.8
  769.47197,   92.93,   -3.2
  782.36851,   92.94,   -2.7
  795.4812,   92.96,   -2.2
  808.81366,   93.01,   -1.7
  822.36957,   93.09,   -1.3
  836.15269,   93.17,   -1.1
  850.16681,   93.27,   -1
  864.41582,   93.37,   -1.1
  878.90364,   93.47,   -1.3
  893.63428,   93.57,   -1.6
  908.61181,   93.66,   -2.1
  923.84036,   93.73,   -2.8
  939.32415,   93.78,   -3.5
  955.06746,   93.81,   -4.2
  971.07462,   93.81,   -5
  987.35007,   93.79,   -5.7
  1003.8983,   93.74,   -6.3
  1020.7239,   93.67,   -6.9
  1037.8315,   93.59,   -7.2
  1055.2258,   93.5,   -7.4
  1072.9116,   93.4,   -7.3
  1090.8939,   93.31,   -7
  1109.1775,   93.24,   -6.4
  1127.7676,   93.19,   -5.7
  1146.6693,   93.18,   -4.7
  1165.8877,   93.2,   -3.7
  1185.4283,   93.27,   -2.7
  1205.2964,   93.37,   -1.7
  1225.4974,   93.52,   -0.7
  1246.0371,   93.69,   0.2
  1266.9209,   93.9,   1.1
  1288.1549,   94.13,   1.8
  1309.7446,   94.39,   2.4
  1331.6963,   94.69,   2.9
  1354.0158,   95.02,   3.2
  1376.7095,   95.38,   3.2
  1399.7835,   95.77,   3
  1423.2442,   96.19,   2.4
  1447.0981,   96.61,   1.5
  1471.3518,   97.03,   0.1
  1496.012,   97.44,   -1.6
  1521.0856,   97.82,   -3.7
  1546.5793,   98.16,   -6.2
  1572.5004,   98.47,   -8.8
  1598.8559,   98.72,   -11.6
  1625.6531,   98.94,   -14.6
  1652.8994,   99.11,   -17.5
  1680.6024,   99.25,   -20.5
  1708.7697,   99.36,   -23.5
  1737.4091,   99.44,   -26.4
  1766.5285,   99.5,   -29.4
  1796.136,   99.53,   -32.4
  1826.2397,   99.54,   -35.4
  1856.8479,   99.51,   -38.4
  1887.9691,   99.44,   -41.3
  1919.612,   99.35,   -44
  1951.7851,   99.23,   -46.5
  1984.4975,   99.1,   -48.8
  2017.7582,   98.98,   -50.8
  2051.5763,   98.88,   -52.6
  2085.9612,   98.82,   -54.2
  2120.9224,   98.79,   -55.8
  2156.4696,   98.81,   -57.5
  2192.6126,   98.88,   -59.4
  2229.3613,   98.98,   -61.6
  2266.7259,   99.11,   -64.4
  2304.7168,   99.23,   -67.8
  2343.3444,   99.3,   -72
  2382.6195,   99.27,   -76.9
  2422.5528,   99.06,   -82.3
  2463.1553,   98.65,   -87.7
  2504.4384,   98,   -92.5
  2546.4134,   97.15,   -95.9
  2589.0919,   96.17,   -97.1
  2632.4858,   95.29,   -95.7
  2676.6069,   94.74,   -92
  2721.4674,   94.68,   -88
  2767.0799,   95.03,   -85.5
  2813.4568,   95.54,   -85.6
  2860.6111,   96.01,   -88
  2908.5556,   96.3,   -92.1
  2957.3037,   96.35,   -97
  3006.8689,   96.15,   -102.3
  3057.2647,   95.7,   -107.2
  3108.5052,   95.03,   -111.2
  3160.6045,   94.19,   -113.7
  3213.577,   93.28,   -114.1
  3267.4374,   92.47,   -112.5
  3322.2004,   91.87,   -109.4
  3377.8813,   91.52,   -105.6
  3434.4954,   91.38,   -101.9
  3492.0584,   91.4,   -98.1
  3550.5862,   91.61,   -94.1
  3610.0949,   92.07,   -90.2
  3670.6009,   92.82,   -87.3
  3732.1211,   93.79,   -86.2
  3794.6724,   94.85,   -87.2
  3858.272,   95.87,   -90.2
  3922.9376,   96.79,   -94.8
  3988.687,   97.57,   -100.7
  4055.5384,   98.2,   -107.6
  4123.5102,   98.66,   -115.3
  4192.6212,   98.93,   -123.6
  4262.8906,   98.98,   -132.2
  4334.3377,   98.81,   -140.6
  4406.9822,   98.44,   -148.2
  4480.8443,   97.97,   -154.8
  4555.9444,   97.48,   -160.4
  4632.3031,   97.04,   -165.7
  4709.9417,   96.6,   -171
  4788.8814,   96.09,   -176.3
  4869.1443,   95.5,   179.2
  4950.7523,   94.89,   175
  5033.7281,   94.38,   171.7
  5118.0947,   93.96,   168.1
  5203.8752,   93.52,   163.9
  5291.0934,   92.96,   159.7
  5379.7734,   92.32,   156.2
  5469.9397,   91.72,   153.7
  5561.6173,   91.22,   151.5
  5654.8313,   90.81,   149.5
  5749.6077,   90.53,   147.7
  5845.9725,   90.45,   145
  5943.9525,   90.44,   140.4
  6043.5746,   90.25,   133.9
  6144.8664,   89.73,   126.9
  6247.8558,   88.97,   120.8
  6352.5714,   88.12,   115.6
  6459.0421,   87.21,   111.1
  6567.2972,   86.26,   107.3
  6677.3667,   85.32,   103.9
  6789.281,   84.3,   100.8
  6903.071,   83.1,   98.5
  7018.7682,   81.74,   98.3
  7136.4045,   80.42,   101.6
  7256.0123,   79.54,   108.6
  7377.6249,   79.5,   117.1
  7501.2757,   80.36,   123.3
  7626.9989,   81.7,   123.8
  7754.8293,   82.87,   118.9
  7884.8021,   83.67,   111.3
  8016.9533,   84.16,   101.8
  8151.3194,   84.21,   91
  8287.9375,   83.77,   80.9
  8426.8454,   83.12,   72.9
  8568.0814,   82.57,   66.8
  8711.6845,   82.2,   60.8
  8857.6945,   81.92,   54.5
  9006.1516,   81.78,   47.8
  9157.0969,   81.78,   39.4
  9310.5721,   81.73,   28.9
  9466.6196,   81.63,   16.8
  9625.2825,   81.49,   1.7
  9786.6046,   80.95,   -17.4
  9950.6305,   79.58,   -38.5
  10117.405,   77.38,   -58
  10286.976,   74.75,   -73.6
  10459.388,   72.29,   -86.1
  10634.69,   70.23,   -98.7
  10812.93,   68.53,   -114.3
  10994.157,   66.79,   -134.7
  11178.422,   64.84,   -157.7
  11365.775,   62.86,   102.5
  11556.268,   61.45,   159.1
  11749.954,   60.83,   139.2
  11946.886,   60.44,   120.2
  12147.119,   60.21,   102.3
  12350.708,   59.66,   86.4
  12557.708,   59.23,   75.9
  12768.179,   59.05,   65.6
  12982.177,   58.5,   56
  13199.761,   57.63,   47.7
  13420.992,   56.17,   43.8
  13645.931,   54.96,   48.2
  13874.641,   55.12,   58.4
  14107.183,   57.43,   65.3
  14343.623,   60.65,   59.9
  14584.025,   63.3,   42.7
  14828.457,   64.59,   18.6
  15076.986,   64.42,   -7.6
  15329.68,   62.99,   -31.4
  15586.609,   60.85,   -48.3
  15847.844,   58.63,   -59.9
  16113.458,   55.99,   -66.2
  16383.524,   53.51,   -61.5
  16658.115,   52.64,   -52
  16937.31,   52.56,   -43.7
  17221.183,   54.08,   -37.1
  17509.814,   56.95,   -40.9
  17803.283,   59.05,   -57
  18101.67,   59.83,   -72.9
  18405.059,   60.69,   -87.3
  18713.532,   61.74,   -105
  19027.176,   62.11,   -126.1
  19346.076,   61.85,   -144.7
  19670.321,   61.62,   -159.3
  20000,   61.53,   -165.8
