"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
	"Hz"	"Mag (dB)"	"deg"
  5654.8313,   94.2,   163
  5749.6077,   93.79,   162.4
  5845.9725,   93.4,   163.6
  5943.9525,   93.43,   165.1
  6043.5746,   93.54,   163.9
  6144.8664,   93.35,   162.8
  6247.8558,   93.26,   162.9
  6352.5714,   93.26,   162.2
  6459.0421,   93.22,   161.5
  6567.2972,   93.3,   160.4
  6677.3667,   93.2,   158.1
  6789.281,   92.86,   157.3
  6903.071,   92.69,   157.7
  7018.7682,   92.63,   157.8
  7136.4045,   92.65,   157.9
  7256.0123,   92.72,   157.1
  7377.6249,   92.73,   156.2
  7501.2757,   92.88,   155.1
  7626.9989,   92.93,   152.2
  7754.8293,   92.7,   149.3
  7884.8021,   92.32,   147.3
  8016.9533,   91.87,   146.4
  8151.3194,   91.41,   146.3
  8287.9375,   90.9,   147.7
  8426.8454,   90.59,   151.2
  8568.0814,   90.67,   154.7
  8711.6845,   91.07,   157.4
  8857.6945,   91.67,   157.8
  9006.1516,   92.1,   155.3
  9157.0969,   92.12,   151.6
  9310.5721,   91.75,   149.4
  9466.6196,   91.32,   150
  9625.2825,   91.17,   152.7
  9786.6046,   91.5,   155.8
  9950.6305,   92.2,   156.8
  10117.405,   92.87,   154.2
  10286.976,   93.12,   149.1
  10459.388,   92.89,   144.7
  10634.69,   92.37,   143.3
  10812.93,   92.08,   145.1
  10994.157,   92.43,   148
  11178.422,   93.19,   147.7
  11365.775,   93.77,   143.3
  11556.268,   93.83,   137.7
  11749.954,   93.58,   133.5
  11946.886,   93.25,   131.6
  12147.119,   92.99,   131.2
  12350.708,   93.1,   130.8
  12557.708,   93.35,   129
  12768.179,   93.37,   125.5
  12982.177,   93.15,   122.1
  13199.761,   92.79,   121
  13420.992,   92.53,   121.6
  13645.931,   92.72,   121.5
  13874.641,   93.13,   119.8
  14107.183,   93.21,   115.9
  14343.623,   92.79,   111.2
  14584.025,   92.22,   109.6
  14828.457,   91.98,   111.3
  15076.986,   92.12,   111.9
  15329.68,   92.12,   109.3
  15586.609,   91.72,   106.3
  15847.844,   91.25,   106.9
  16113.458,   91.38,   110.7
  16383.524,   92.05,   112.2
  16658.115,   92.37,   109.3
  16937.31,   92.03,   106.9
  17221.183,   91.73,   108.8
  17509.814,   92.19,   111.9
  17803.283,   92.91,   111.3
  18101.67,   93.12,   107.5
  18405.059,   92.94,   105.7
  18713.532,   93.17,   107.1
  19027.176,   93.86,   106.3
  19346.076,   94.17,   102.2
  19670.321,   93.85,   100.5
  20000,   93.54,   101
