"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
  75.0922,   88.49,   43.4
  76.35076,   88.6,   43
  77.63042,   88.67,   42.7
  78.93152,   88.71,   42.3
  80.25443,   88.73,   42
  81.59952,   88.72,   41.6
  82.96715,   88.65,   41.2
  84.3577,   88.52,   40.8
  85.77155,   88.38,   40.4
  87.2091,   88.23,   39.9
  88.67075,   88.11,   39.5
  90.15689,   88.1,   39
  91.66795,   88.16,   38.6
  93.20432,   88.29,   38.1
  94.76645,   88.42,   37.6
  96.35476,   88.51,   37.1
  97.96969,   88.54,   36.6
  99.61168,   88.53,   36.1
  101.2812,   88.51,   35.5
  102.9787,   88.47,   35
  104.70465,   88.41,   34.4
  106.45952,   88.34,   33.8
  108.24381,   88.29,   33.2
  110.058,   88.26,   32.6
  111.9026,   88.24,   32
  113.77812,   88.2,   31.4
  115.68507,   88.17,   30.7
  117.62398,   88.17,   30.1
  119.59538,   88.13,   29.4
  121.59983,   87.9,   28.7
  123.63787,   87.58,   28
  125.71007,   87.32,   27.3
  127.81701,   87.13,   26.6
  129.95925,   87.02,   25.9
  132.1374,   86.94,   25.1
  134.35205,   86.9,   24.4
  136.60383,   86.87,   23.6
  138.89334,   86.85,   22.8
  141.22123,   86.8,   22
  143.58813,   86.74,   21.2
  145.9947,   86.67,   20.4
  148.44161,   86.61,   19.6
  150.92953,   86.57,   18.7
  153.45914,   86.56,   17.9
  156.03116,   86.55,   17
  158.64628,   86.5,   16.1
  161.30523,   86.38,   15.2
  164.00874,   86.2,   14.3
  166.75757,   86,   13.4
  169.55247,   85.83,   12.5
  172.39421,   85.71,   11.5
  175.28358,   85.63,   10.6
  178.22137,   85.6,   9.7
  181.2084,   85.63,   8.7
  184.2455,   85.7,   7.7
  187.3335,   85.71,   6.8
  190.47326,   85.7,   5.8
  193.66564,   85.68,   4.8
  196.91152,   85.63,   3.8
  200.2118,   85.55,   2.8
  203.5674,   85.45,   1.9
  206.97924,   85.37,   0.9
  210.44827,   85.31,   -0.1
  213.97543,   85.28,   -1.1
  217.56171,   85.3,   -2.1
  221.2081,   85.35,   -3.1
  224.9156,   85.35,   -4.1
  228.68524,   85.33,   -5
  232.51806,   85.27,   -6
  236.41512,   85.21,   -6.9
  240.3775,   85.15,   -7.9
  244.40628,   85.05,   -8.8
  248.50259,   84.95,   -9.6
  252.66756,   84.88,   -10.5
  256.90233,   84.86,   -11.4
  261.20807,   84.82,   -12.2
  265.58598,   84.73,   -13
  270.03727,   84.59,   -13.7
  274.56316,   84.48,   -14.4
  279.16491,   84.41,   -15.1
  283.84378,   84.33,   -15.7
  288.60107,   84.26,   -16.3
  293.43809,   84.22,   -16.8
  298.35619,   84.21,   -17.3
  303.35671,   84.2,   -17.7
  308.44104,   84.2,   -18.1
  313.61059,   84.21,   -18.4
  318.86678,   84.23,   -18.6
  324.21107,   84.21,   -18.7
  329.64492,   84.14,   -18.8
  335.16985,   84.01,   -18.8
  340.78738,   83.89,   -18.7
  346.49906,   83.79,   -18.6
  352.30647,   83.71,   -18.4
  358.21121,   83.63,   -18.2
  364.21492,   83.56,   -17.9
  370.31925,   83.49,   -17.5
  376.5259,   83.42,   -17.1
  382.83656,   83.31,   -16.6
  389.253,   83.28,   -16
  395.77697,   83.29,   -15.6
  402.41029,   83.33,   -15.1
  409.15479,   83.46,   -14.7
  416.01232,   83.7,   -14.3
  422.98479,   83.94,   -14
  430.07412,   84.18,   -13.7
  437.28226,   84.39,   -13.3
  444.61122,   84.51,   -13
  452.06302,   84.53,   -12.7
  459.6397,   84.43,   -12.4
  467.34338,   84.39,   -12.2
  475.17617,   84.39,   -11.9
  483.14023,   84.38,   -11.5
  491.23778,   84.37,   -11.2
  499.47105,   84.4,   -10.8
  507.84231,   84.46,   -10.5
  516.35387,   84.55,   -10.1
  525.00808,   84.66,   -9.7
  533.80735,   84.8,   -9.3
  542.75409,   84.95,   -9
  551.85078,   85.13,   -8.6
  561.09994,   85.33,   -8.4
  570.50411,   85.55,   -8.3
  580.0659,   85.8,   -8.3
  589.78794,   86.06,   -8.5
  599.67293,   86.35,   -8.8
  609.7236,   86.65,   -9.4
  619.94272,   86.96,   -10.2
  630.33311,   87.27,   -11.3
  640.89765,   87.58,   -12.6
  651.63925,   87.89,   -14.2
  662.56088,   88.19,   -16.1
  673.66556,   88.48,   -18.2
  684.95636,   88.74,   -20.6
  696.4364,   88.98,   -23.2
  708.10884,   89.19,   -26
  719.97692,   89.37,   -29.1
  732.04391,   89.51,   -32.3
  744.31315,   89.61,   -35.7
  756.78802,   89.67,   -39.3
  769.47197,   89.67,   -43
  782.36851,   89.62,   -46.9
  795.4812,   89.52,   -50.7
  808.81366,   89.35,   -54.7
  822.36957,   89.11,   -58.6
  836.15269,   88.8,   -62.4
  850.16681,   88.4,   -66.1
  864.41582,   87.92,   -69.6
  878.90364,   87.34,   -72.8
  893.63428,   86.66,   -75.5
  908.61181,   85.88,   -77.5
  923.84036,   84.99,   -78.6
  939.32415,   84.03,   -78.3
  955.06746,   83.04,   -76.4
  971.07462,   82.12,   -72.4
  987.35007,   81.4,   -66.3
  1003.8983,   81.04,   -58.8
  1020.7239,   81.12,   -50.9
  1037.8315,   81.6,   -44.1
  1055.2258,   82.36,   -39.1
  1072.9116,   83.23,   -36.1
  1090.8939,   84.11,   -34.9
  1109.1775,   84.92,   -35.2
  1127.7676,   85.64,   -36.4
  1146.6693,   86.25,   -38.4
  1165.8877,   86.76,   -40.8
  1185.4283,   87.16,   -43.4
  1205.2964,   87.46,   -46
  1225.4974,   87.68,   -48.4
  1246.0371,   87.84,   -50.4
  1266.9209,   87.96,   -51.8
  1288.1549,   88.11,   -52.5
  1309.7446,   88.33,   -52.5
  1331.6963,   88.71,   -52
  1354.0158,   89.28,   -51.6
  1376.7095,   90.06,   -51.8
  1399.7835,   90.99,   -53.3
  1423.2442,   92.01,   -56.2
  1447.0981,   93.04,   -60.8
  1471.3518,   94.02,   -67
  1496.012,   94.89,   -74.5
  1521.0856,   95.62,   -83.2
  1546.5793,   96.18,   -92.8
  1572.5004,   96.57,   -103.2
  1598.8559,   96.75,   -114.3
  1625.6531,   96.72,   -125.8
  1652.8994,   96.46,   -137.6
  1680.6024,   95.93,   -149.6
  1708.7697,   95.11,   -161.4
  1737.4091,   93.96,   -172.6
  1766.5285,   92.41,   177.6
  1796.136,   90.42,   169.5
  1826.2397,   88.05,   166.2
  1856.8479,   85.63,   169.6
  1887.9691,   84,   37.9
  1919.612,   83.98,   -166.4
  1951.7851,   85.13,   -159.8
  1984.4975,   86.42,   -160.9
  2017.7582,   87.35,   -166.8
  2051.5763,   87.78,   -175.7
  2085.9612,   87.74,   175.3
  2120.9224,   87.28,   166
  2156.4696,   86.47,   157.6
  2192.6126,   85.37,   150.8
  2229.3613,   84.1,   146.3
  2266.7259,   82.83,   144
  2304.7168,   81.71,   143.8
  2343.3444,   80.85,   144.6
  2382.6195,   80.22,   145.4
  2422.5528,   79.72,   145.6
  2463.1553,   79.26,   145.1
  2504.4384,   78.76,   144.3
  2546.4134,   78.19,   143.5
  2589.0919,   77.56,   143.3
  2632.4858,   76.91,   144.2
  2676.6069,   76.35,   146.4
  2721.4674,   76.03,   149.8
  2767.0799,   76.06,   153.6
  2813.4568,   76.48,   156.2
  2860.6111,   77.1,   156.4
  2908.5556,   77.73,   154.2
  2957.3037,   78.21,   150.2
  3006.8689,   78.48,   145.2
  3057.2647,   78.56,   140.1
  3108.5052,   78.56,   135.5
  3160.6045,   78.6,   131.1
  3213.577,   78.72,   126.1
  3267.4374,   78.82,   119.8
  3322.2004,   78.76,   112.1
  3377.8813,   78.41,   103.8
  3434.4954,   77.78,   96
  3492.0584,   76.96,   89.5
  3550.5862,   76.1,   84.4
  3610.0949,   75.31,   80.2
  3670.6009,   74.58,   76.2
  3732.1211,   73.9,   72.3
  3794.6724,   73.25,   67.7
  3858.272,   72.46,   61.5
  3922.9376,   71.08,   53.9
  3988.687,   68.5,   49.5
  4055.5384,   64.73,   60.5
  4123.5102,   64.46,   96.7
  4192.6212,   69.12,   110
  4262.8906,   72.81,   99.8
  4334.3377,   74.59,   80.7
  4406.9822,   74.79,   61.3
  4480.8443,   73.95,   45.7
  4555.9444,   72.7,   36.3
  4632.3031,   71.89,   32.3
  4709.9417,   71.96,   28
  4788.8814,   72.33,   18.4
  4869.1443,   72.27,   4.7
  4950.7523,   71.66,   -9.8
  5033.7281,   70.71,   -24.1
  5118.0947,   69.34,   -39
  5203.8752,   67.31,   -52.5
  5291.0934,   64.81,   -61.8
  5379.7734,   62.3,   -67.1
  5469.9397,   59.61,   -69.6
  5561.6173,   56.77,   -65.1
  5654.8313,   54.99,   -52.8
  5749.6077,   54.57,   -40.8
  5845.9725,   55.19,   -30.3
  5943.9525,   57.2,   -28
  6043.5746,   58.92,   -39.3
  6144.8664,   58.9,   -55.6
  6247.8558,   57.41,   -64.4
  6352.5714,   56.65,   -58.7
  6459.0421,   58.65,   -52.4
  6567.2972,   61.95,   -61.4
  6677.3667,   64.6,   -84.3
  6789.281,   65.69,   -114.1
  6903.071,   65.26,   -143.4
  7018.7682,   63.85,   -167.8
  7136.4045,   62.31,   177.1
  7256.0123,   61.17,   164.4
  7377.6249,   60.8,   155.4
  7501.2757,   61.5,   144.8
  7626.9989,   62.61,   125.2
  7754.8293,   62.61,   99.4
  7884.8021,   61.26,   77.1
  8016.9533,   60.05,   63.4
  8151.3194,   59.64,   47.5
  8287.9375,   58.41,   27.5
  8426.8454,   56.13,   14.7
  8568.0814,   55.44,   11.4
  8711.6845,   55.98,   -5.8
  8857.6945,   54.55,   -29.1
  9006.1516,   51.99,   -42.3
  9157.0969,   49.53,   -47.7
  9310.5721,   48.34,   -42.9
  9466.6196,   49.74,   -49.2
  9625.2825,   50.1,   -72.8
  9786.6046,   48.51,   -95.9
  9950.6305,   45.75,   -108.4
  10117.405,   43.71,   -106
  10286.976,   42.58,   -103.9
  10459.388,   42.59,   -98.6
  10634.69,   43.98,   -107.9
  10812.93,   44.76,   -128.7
  10994.157,   44.65,   -148
  11178.422,   45.28,   -161.2
  11365.775,   45.61,   176.2
  11556.268,   44.06,   147
  11749.954,   41.58,   109.3
  11946.886,   38.66,   53.9
  12147.119,   35.68,   -20.7
  12350.708,   34.96,   -94.7
  12557.708,   36.93,   -132.7
  12768.179,   38.82,   -164.7
  12982.177,   39.16,   168.1
  13199.761,   39.62,   128.3
  13420.992,   39.16,   83.1
  13645.931,   36.09,   41.8
  13874.641,   34.44,   -17.3
  14107.183,   35.17,   -121.2
  14343.623,   34.61,   35.2
  14584.025,   36,   -49.5
  14828.457,   36.55,   103
  15076.986,   36.65,   39.8
  15329.68,   36.28,   9
  15586.609,   34.78,   4
  15847.844,   32.05,   22.7
  16113.458,   30.35,   57.7
  16383.524,   27.52,   60.9
  16658.115,   26.54,   42.7
  16937.31,   28.69,   0.7
  17221.183,   30.13,   -51.4
  17509.814,   30.08,   -118.7
  17803.283,   29.77,   -158.9
  18101.67,   31.01,   -16.7
  18405.059,   30.96,   143
  18713.532,   30.07,   85.3
  19027.176,   31.47,   -26.3
  19346.076,   31.85,   -100.1
  19670.321,   30.93,   -117.9
  20000,   30.9,   -131
